,ROI,Classification accuracy
191,ACC,0.34685069444444444
192,ACC,0.3129652777777777
193,ACC,0.33468055555555554
194,ACC,0.3525277777777778
195,ACC,0.39235416666666667
196,ACC,0.3285902777777777
197,ACC,0.3976423611111111
198,ACC,0.3638090277777778
199,ACC,0.3548055555555556
200,ACC,0.3653194444444444
201,ACC,0.37028472222222225
202,ACC,0.40605555555555556
203,ACC,0.4360625000000001
204,ACC,0.4544305555555556
205,ACC,0.3745555555555556
206,ACC,0.5069930555555555
207,ACC,0.3433715277777778
208,ACC,0.39190972222222226
209,ACC,0.3683576388888889
210,PCC,0.35625
211,PCC,0.3546701388888889
212,PCC,0.34750694444444447
213,PCC,0.3527222222222222
214,PCC,0.3559965277777778
215,PCC,0.3555763888888888
216,PCC,0.39811805555555557
217,PCC,0.39284375
218,PCC,0.4079618055555555
219,PCC,0.35439236111111116
220,PCC,0.40481249999999996
221,PCC,0.3796006944444445
222,PCC,0.3521215277777778
223,PCC,0.34077430555555555
224,PCC,0.3571770833333333
225,PCC,0.3587222222222222
226,PCC,0.34393402777777776
227,PCC,0.3763819444444444
228,PCC,0.2943506944444444
229,PCC,0.37646875
230,PCC,0.3726666666666667
231,PCC,0.3460104166666667
232,PCC,0.37251736111111117
233,PCC,0.37621180555555556
234,PCC,0.4219930555555556
235,PCC,0.38984722222222223
236,PCC,0.45505208333333336
237,PCC,0.3264756944444444
238,PCC,0.3504895833333333
239,PCC,0.3654861111111111
240,V1,0.3494618055555555
241,V1,0.30439930555555555
242,V1,0.36728125
243,V1,0.3835381944444444
244,V1,0.3532708333333333
245,V1,0.34241319444444446
246,V1,0.3106909722222222
247,V1,0.35950347222222223
248,V1,0.4063923611111111
249,V1,0.28000694444444446
250,V1,0.36303125
251,V1,0.2804097222222222
252,V1,0.32230902777777776
253,V1,0.3132465277777778
254,V1,0.29884375
255,V1,0.3777013888888889
256,V1,0.30276041666666664
257,V1,0.30143055555555553
258,V1,0.39076041666666667
259,V1,0.32650694444444445
260,V1,0.36169444444444443
261,V1,0.3555798611111111
262,V1,0.3685243055555556
263,V1,0.37253819444444447
264,V1,0.34410416666666666
265,V1,0.3572361111111111
266,V1,0.32700694444444445
267,V1,0.37042013888888886
268,V1,0.3330208333333333
269,V1,0.3457222222222222
270,PM,0.32209375
271,PM,0.3137013888888889
272,PM,0.38739583333333333
273,PM,0.4158854166666667
274,PM,0.35246875
275,PM,0.3496284722222222
276,PM,0.3560347222222222
277,PM,0.37840625
278,PM,0.38725000000000004
279,PM,0.34987152777777775
280,PM,0.37552083333333336
281,PM,0.32347569444444446
282,PM,0.37307638888888894
283,PM,0.29123611111111114
284,PM,0.3198125
285,PM,0.3226354166666667
286,PM,0.29585069444444445
287,PM,0.3372777777777778
288,PM,0.36946527777777777
289,PM,0.3565069444444445
290,PM,0.39624305555555556
291,PM,0.3777256944444445
292,PM,0.39972916666666664
293,PM,0.36846875
294,PM,0.42837499999999995
295,PM,0.3815833333333334
296,PM,0.42340625000000004
297,PM,0.3777673611111111
298,PM,0.3505902777777778
299,PM,0.33241666666666664
